,latitude,longitude,closest_station
9118,51.4477,-0.199304,"['Southfields', 501.206]"
9119,51.442401,-0.195124,"['Wimbledon Park', 829.741]"
9120,51.451258,-0.142984,"['Clapham South', 314.046]"
9121,51.437358,-0.172373,"['Chesham', 1278.3]"
9122,51.437358,-0.172373,"['Chesham', 1278.3]"
9123,51.437358,-0.172373,"['Chesham', 1278.3]"
9124,51.452485,-0.219261,"['East Putney', 958.285]"
9125,51.451301,-0.219666,"['East Putney', 963.347]"
9126,51.48224,-0.14444,"['Chesham', 1844.412]"
9127,51.481823,-0.144398,"['Chesham', 1835.06]"
9128,51.481823,-0.144398,"['Chesham', 1835.06]"
9129,51.481823,-0.144398,"['Chesham', 1835.06]"
9130,51.481823,-0.144398,"['Chesham', 1835.06]"
9131,51.481949,-0.146409,"['Sloane Square', 1177.301]"
9132,51.481823,-0.144398,"['Chesham', 1835.06]"
9133,51.481823,-0.144398,"['Chesham', 1835.06]"
9134,51.481823,-0.144398,"['Chesham', 1835.06]"
9135,51.456909,-0.21944,"['East Putney', 662.486]"
9136,51.431651,-0.157639,"['Tooting Bec', 529.257]"
9137,51.482054,-0.130488,"['Vauxhall', 619.208]"
9138,51.482054,-0.130488,"['Vauxhall', 619.208]"
9139,51.434376,-0.184145,"['Chesham', 1137.807]"
9140,51.458773,-0.181867,"['Chesham', 1864.435]"
9141,51.463706,-0.23186,"['East Putney', 1154.362]"
9142,51.465293,-0.249878,"['Stamford Brook', 2916.907]"
9143,51.444999,-0.20341,"['Southfields', 186.879]"
9144,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9145,51.483059,-0.144747,"['Chesham', 1944.135]"
9146,51.482738,-0.144661,"['Chesham', 1863.708]"
9147,51.482672,-0.144543,"['Chesham', 1856.931]"
9148,51.482525,-0.144532,"['Chesham', 1853.815]"
9149,51.482738,-0.144661,"['Chesham', 1863.708]"
9150,51.482364,-0.144318,"['Chesham', 1840.796]"
9151,51.466041,-0.229621,"['East Putney', 1239.763]"
9152,51.464992,-0.184225,"['Chesham', 1576.005]"
9153,51.441288,-0.195771,"['Wimbledon Park', 705.667]"
9154,51.423415,-0.170369,"['Tooting Broadway', 449.333]"
9155,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9156,51.455673,-0.20581,"['East Putney', 564.225]"
9157,51.462617,-0.175769,"['Chesham', 2056.379]"
9158,51.442298,-0.159578,"['Chesham', 573.534]"
9159,51.464897,-0.178961,"['Chesham', 1858.528]"
9160,51.464897,-0.178961,"['Chesham', 1858.528]"
9161,51.464897,-0.178961,"['Chesham', 1858.528]"
9162,51.481949,-0.146409,"['Sloane Square', 1177.301]"
9163,51.484512,-0.150032,"['Sloane Square', 790.475]"
9164,51.466081,-0.158672,"['Clapham South', 1355.864]"
9165,51.422989,-0.145531,"['Tooting Bec', 1518.859]"
9166,51.483272,-0.148866,"['Sloane Square', 952.335]"
9167,51.468779,-0.142752,"['Clapham Common', 719.171]"
9168,51.452285,-0.210795,"['Upminster', 732.595]"
9169,51.450375,-0.144062,"['Clapham South', 435.334]"
9170,51.481747,-0.142689,"['Chesham', 1855.093]"
9171,51.481747,-0.142689,"['Chesham', 1855.093]"
9172,51.481747,-0.142689,"['Chesham', 1855.093]"
9173,51.481747,-0.142689,"['Chesham', 1855.093]"
9174,51.481747,-0.142689,"['Chesham', 1855.093]"
9175,51.481747,-0.142689,"['Chesham', 1855.093]"
9176,51.481949,-0.146409,"['Sloane Square', 1177.301]"
9177,51.480083,-0.128207,"['Vauxhall', 571.197]"
9178,51.452067,-0.18494,"['Southfields', 1415.449]"
9179,51.480447,-0.144605,"['Chesham', 1618.23]"
9180,51.443852,-0.13988,"['Chesham', 951.525]"
9181,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9182,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9183,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9184,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9185,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9186,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9187,51.439426,-0.188123,"['Wimbledon Park', 1292.222]"
9188,51.466088,-0.153949,"['Chesham', 1092.173]"
9189,51.44793,-0.228425,"['East Putney', 1591.451]"
9190,51.47607,-0.151011,"['Chesham', 1415.09]"
9191,51.444313,-0.22224,"['Southfields', 1034.741]"
9192,51.457274,-0.194248,"['East Putney', 931.908]"
9193,51.452154,-0.205756,"['Southfields', 724.433]"
9194,51.46326,-0.189405,"['Parsons Green', 1505.623]"
9195,51.439683,-0.187027,"['Wimbledon Park', 1341.916]"
9196,51.4309254779117,-0.176801457831325,"['Tooting Broadway', 682.539]"
9197,51.46241,-0.198873,"['Chesham', 914.054]"
9198,51.48233,-0.136323,"['Chesham', 739.958]"
9199,51.448363,-0.152735,"['Chesham', 566.972]"
9200,51.482054,-0.130488,"['Vauxhall', 619.208]"
9201,51.458831,-0.163724,"['Clapham South', 1203.71]"
9202,51.458541,-0.191665,"['Chesham', 1137.246]"
9203,51.482054,-0.130488,"['Vauxhall', 619.208]"
9204,51.471535,-0.165205,"['Sloane Square', 2043.076]"
9205,51.472095,-0.166369,"['Sloane Square', 2028.857]"
9206,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9207,51.439957,-0.154614,"['Balham', 490.695]"
9208,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9209,51.440952,-0.158123,"['Tooting Bec', 583.083]"
9210,51.455916,-0.156691,"['Clapham South', 624.621]"
9211,51.461544,-0.17787,"['Chesham', 1960.336]"
9212,51.462469,-0.188285,"['Parsons Green', 1539.422]"
9213,51.438058,-0.202546,"['Wimbledon Park', 373.363]"
9214,51.462547,-0.17819,"['Chesham', 1920.79]"
9215,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9216,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9217,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9218,51.424242,-0.129902,"['Chesham', 2012.269]"
9219,51.462034,-0.176415,"['Chesham', 2032.84]"
9220,51.452865,-0.239614,"['East Putney', 2089.347]"
9221,51.461591,-0.17768,"['Chesham', 1961.423]"
9222,51.444084,-0.221822,"['Southfields', 1057.831]"
9223,51.48179,-0.127143,"['Vauxhall', 429.307]"
9224,51.465124,-0.152101,"['Chesham', 918.893]"
9225,51.464155,-0.21839,"['Upminster', 700.299]"
9226,51.45147,-0.188174,"['Southfields', 1225.912]"
9227,51.481113,-0.148176,"['Sloane Square', 1154.384]"
9228,51.481281,-0.13897,"['Chesham', 897.958]"
9229,51.454837,-0.189815,"['Chesham', 1315.137]"
9230,51.446876,-0.14511,"['Clapham South', 653.619]"
9231,51.458197,-0.193478,"['East Putney', 1060.113]"
9232,51.468403,-0.157811,"['Chesham', 1417.146]"
9233,51.436095,-0.147008,"['Chesham', 834.153]"
9234,51.453102,-0.220176,"['East Putney', 983.139]"
9235,51.452926,-0.199144,"['Southfields', 769.791]"
9236,51.463121,-0.180975,"['Chesham', 1728.699]"
9237,51.445894,-0.134109,"['Clapham South', 1050.917]"
9238,51.459347,-0.165031,"['Clapham South', 1319.072]"
9239,51.46807,-0.180936,"['Chesham', 1816.081]"
9240,51.461397,-0.166101,"['Clapham South', 1335.976]"
9241,51.459514,-0.161325,"['Clapham South', 1015.078]"
9242,51.449446,-0.155296,"['Chesham', 600.617]"
9243,51.44836,-0.185521,"['Chesham', 1246.027]"
9244,51.449058,-0.162829,"['Balham', 1067.814]"
9245,51.48223,-0.137392,"['Chesham', 817.854]"
9246,51.469356,-0.141012,"['Clapham Common', 814.254]"
9247,51.456383,-0.182042,"['Chesham', 1842.331]"
9248,51.482054,-0.130488,"['Vauxhall', 619.208]"
9249,51.463207,-0.18562,"['Chesham', 1441.824]"
9250,51.482054,-0.130488,"['Vauxhall', 619.208]"
9251,51.443855,-0.222378,"['Southfields', 1061.089]"
9252,51.4760010218579,-0.160885218579235,"['Sloane Square', 1815.809]"
9253,51.481498,-0.137836,"['Chesham', 839.124]"
9254,51.478089,-0.173798,"['Chesham', 1774.035]"
9255,51.472195,-0.177547,"['Chesham', 2299.356]"
9256,51.47927,-0.141924,"['Pimlico', 1670.007]"
9257,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9258,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9259,51.480593,-0.166789,"['Chesham', 1308.116]"
9260,51.480593,-0.166789,"['Chesham', 1308.116]"
9261,51.451896,-0.217719,"['East Putney', 906.47]"
9262,51.480732,-0.139366,"['Chesham', 935.684]"
9263,51.462562,-0.190709,"['Parsons Green', 1656.113]"
9264,51.480923,-0.166945,"['Chesham', 1262.715]"
9265,51.452719,-0.191017,"['Southfields', 1205.703]"
9266,51.446919,-0.170932,"['Tooting Bec', 1104.54]"
9267,51.435354,-0.166538,"['Tooting Bec', 485.696]"
9268,51.482065,-0.135589,"['Chesham', 712.347]"
9269,51.45171,-0.151146,"['Clapham South', 319.794]"
9270,51.462255,-0.200631,"['Chesham', 830.502]"
9271,51.481675,-0.144907,"['Chesham', 1511.975]"
9272,51.481675,-0.144907,"['Chesham', 1511.975]"
9273,51.481675,-0.144907,"['Chesham', 1511.975]"
9274,51.481675,-0.144907,"['Chesham', 1511.975]"
9275,51.480444,-0.129324,"['Vauxhall', 669.161]"
9276,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9277,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9278,51.482349,-0.134283,"['Chesham', 666.579]"
9279,51.416056,-0.146157,"['Chesham', 1690.036]"
9280,51.4590891418182,-0.194258087272727,"['East Putney', 980.537]"
9281,51.471376,-0.170035,"['Chesham', 2226.678]"
9282,51.453012,-0.229694,"['East Putney', 1393.586]"
9283,51.470165,-0.173092,"['South Kensington', 2504.612]"
9284,51.480542,-0.148752,"['Sloane Square', 1107.292]"
9285,51.46295,-0.24048,"['East Putney', 1823.218]"
9286,51.485298,-0.146327,"['Chesham', 875.363]"
9287,51.48507,-0.127995,"['Vauxhall', 303.612]"
9288,51.481542,-0.128236,"['Vauxhall', 728.039]"
9289,51.456436,-0.210303,"['East Putney', 371.014]"
9290,51.462265,-0.164713,"['Clapham South', 1278.394]"
9291,51.484282,-0.130234,"['Vauxhall', 401.989]"
9292,51.476008,-0.145792,"['Clapham Common', 1526.942]"
9293,51.482054,-0.130488,"['Vauxhall', 619.208]"
9294,51.477901,-0.165194,"['Sloane Square', 1508.273]"
9295,51.456327,-0.24019,"['East Putney', 1857.16]"
9296,51.480643,-0.148784,"['Sloane Square', 1100.493]"
9297,51.443877,-0.160044,"['Balham', 589.133]"
9298,51.455741,-0.184089,"['Southfields', 1645.686]"
9299,51.450773,-0.155084,"['Clapham South', 459.012]"
9300,51.455598,-0.181821,"['Southfields', 1766.613]"
9301,51.464094,-0.235225,"['East Putney', 1350.091]"
9302,51.461025,-0.168863,"['Clapham South', 1539.572]"
9303,51.482065,-0.135589,"['Chesham', 712.347]"
9304,51.430164,-0.174674,"['Tooting Broadway', 444.773]"
9305,51.430164,-0.174674,"['Tooting Broadway', 444.773]"
9306,51.485009,-0.128012,"['Vauxhall', 281.139]"
9307,51.451898,-0.184884,"['Southfields', 1401.967]"
9308,51.459199,-0.217233,"['East Putney', 455.414]"
9309,51.447509,-0.217933,"['Southfields', 745.925]"
9310,51.424508,-0.131877,"['Chesham', 2059.969]"
9311,51.475851,-0.153742,"['Chesham', 1591.113]"
9312,51.467662,-0.149492,"['Clapham Common', 879.823]"
9313,51.455609,-0.1612,"['Clapham South', 906.955]"
9314,51.458995,-0.178159,"['Chesham', 2054.016]"
9315,51.458169,-0.192831,"['East Putney', 1050.647]"
9316,51.482452,-0.144263,"['Chesham', 1839.732]"
9317,51.44719,-0.212258,"['Southfields', 446.892]"
9318,51.437902,-0.161297,"['Tooting Bec', 332.492]"
9319,51.481986,-0.148971,"['Sloane Square', 993.548]"
9320,51.482031,-0.148149,"['Sloane Square', 1082.414]"
9321,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9322,51.444454,-0.219793,"['Southfields', 792.698]"
9323,51.482113,-0.137992,"['Chesham', 811.589]"
9324,51.482687,-0.146818,"['Sloane Square', 1081.288]"
9325,51.446453,-0.185546,"['Chesham', 1269.986]"
9326,51.460015,-0.21423,"['East Putney', 233.297]"
9327,51.461527,-0.153845,"['Chesham', 806.619]"
9328,51.431929,-0.173221,"['Tooting Broadway', 592.632]"
9329,51.440849,-0.166083,"['Tooting Bec', 624.226]"
9330,51.451431,-0.197904,"['Southfields', 752.474]"
9331,51.464572,-0.183842,"['Chesham', 1589.06]"
9332,51.482608,-0.138024,"['Chesham', 856.632]"
9333,51.432979,-0.160158,"['Tooting Bec', 376.88]"
9334,51.476285,-0.145428,"['Clapham Common', 1565.931]"
9335,51.450542,-0.221179,"['East Putney', 1162.735]"
9336,51.476298,-0.145353,"['Clapham Common', 1567.374]"
9337,51.476298,-0.145374,"['Clapham Common', 1566.745]"
9338,51.476285,-0.145406,"['Clapham Common', 1566.59]"
9339,51.462657,-0.223592,"['East Putney', 740.134]"
9340,51.443864,-0.222349,"['Southfields', 1062.445]"
9341,51.481811,-0.137722,"['Chesham', 820.074]"
9342,51.455088,-0.206512,"['East Putney', 644.845]"
9343,51.441781,-0.204256,"['Southfields', 361.327]"
9344,51.458144,-0.204665,"['East Putney', 432.587]"
9345,51.485065,-0.12802,"['Vauxhall', 304.845]"
9346,51.458882,-0.194746,"['East Putney', 939.541]"
9347,51.440485,-0.188436,"['Wimbledon Park', 1288.045]"
9348,51.461802,-0.21395,"['East Putney', 391.37]"
9349,51.480085,-0.14853,"['Sloane Square', 1209.494]"
9350,51.468784,-0.179094,"['Chesham', 1957.64]"
9351,51.433399,-0.162816,"['Tooting Bec', 302.891]"
9352,51.428622,-0.167245,"['Tooting Broadway', 118.825]"
9353,51.437362,-0.159999,"['Tooting Bec', 254.731]"
9354,51.447105,-0.200441,"['Southfields', 424.607]"
9355,51.447246,-0.199903,"['Southfields', 452.853]"
9356,51.471618,-0.136756,"['Clapham North', 712.733]"
9357,51.464561,-0.23542,"['East Putney', 1357.338]"
9358,51.464695,-0.183074,"['Chesham', 1579.903]"
9359,51.451514,-0.247296,"['East Putney', 2341.906]"
9360,51.4724477634855,-0.173718929460581,"['South Kensington', 2236.694]"
9361,51.424601,-0.131031,"['Chesham', 1996.939]"
9362,51.463224,-0.165262,"['Clapham South', 1385.152]"
9363,51.473454,-0.164912,"['Sloane Square', 1872.719]"
9364,51.457546,-0.196167,"['East Putney', 830.533]"
9365,51.474128,-0.168873,"['Chesham', 2007.005]"
9366,51.485027,-0.128007,"['Vauxhall', 305.97]"
9367,51.455628,-0.15883,"['Clapham South', 775.364]"
9368,51.46583,-0.21606,"['Putney Bridge', 482.973]"
9369,51.454582,-0.199209,"['Chesham', 846.781]"
9370,51.481675,-0.144907,"['Chesham', 1511.975]"
9371,51.422971,-0.17591,"['Colliers Wood', 491.042]"
9372,51.465415,-0.162003,"['Clapham South', 1401.772]"
9373,51.484123,-0.130687,"['Vauxhall', 427.368]"
9374,51.423596,-0.162393,"['Tooting Broadway', 449.332]"
9375,51.482164,-0.134447,"['Chesham', 732.876]"
9376,51.47345,-0.133903,"['Chesham', 851.902]"
9377,51.458013,-0.203158,"['East Putney', 568.787]"
9378,51.437991,-0.162794,"['Tooting Bec', 296.861]"
9379,51.453645,-0.168728,"['Balham', 1548.677]"
9380,51.444065,-0.221377,"['Southfields', 1073.422]"
9381,51.431469,-0.184592,"['Wimbledon Park', 1274.56]"
9382,51.462402,-0.183929,"['Chesham', 1579.287]"
9383,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9384,51.425954,-0.171107,"['Tooting Broadway', 282.821]"
9385,51.45891,-0.188623,"['Chesham', 1736.569]"
9386,51.482096,-0.138065,"['Chesham', 955.532]"
9387,51.472948,-0.169914,"['Chesham', 2144.233]"
9388,51.424601,-0.131031,"['Chesham', 1996.939]"
9389,51.4756,-0.152889,"['Chesham', 1508.167]"
9390,51.483327,-0.133492,"['Chesham', 587.887]"
9391,51.480923,-0.166945,"['Chesham', 1262.715]"
9392,51.444695,-0.193795,"['Chesham', 836.628]"
9393,51.457012,-0.187227,"['Southfields', 1634.448]"
9394,51.482031,-0.130636,"['Vauxhall', 624.319]"
9395,51.479445,-0.169582,"['Chesham', 1563.981]"
9396,51.479445,-0.169582,"['Chesham', 1563.981]"
9397,51.479445,-0.169582,"['Chesham', 1563.981]"
9398,51.481811,-0.137722,"['Chesham', 820.074]"
9399,51.452837,-0.216963,"['East Putney', 769.318]"
9400,51.46466,-0.183071,"['Chesham', 1579.903]"
9401,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9402,51.458184,-0.184482,"['Parsons Green', 1933.777]"
9403,51.45859,-0.200876,"['East Putney', 631.956]"
9404,51.45859,-0.200876,"['East Putney', 631.956]"
9405,51.438581,-0.151869,"['Chesham', 543.557]"
9406,51.475842,-0.180714,"['Fulham Broadway', 1124.676]"
9407,51.485065,-0.12802,"['Vauxhall', 304.845]"
9408,51.453277,-0.227553,"['East Putney', 1329.721]"
9409,51.456024,-0.19529,"['Chesham', 935.211]"
9410,51.481823,-0.144398,"['Chesham', 1835.06]"
9411,51.464093,-0.183383,"['Chesham', 1579.818]"
9412,51.457644,-0.219021,"['East Putney', 588.654]"
9413,51.456906,-0.204267,"['East Putney', 584.507]"
9414,51.481811,-0.137722,"['Chesham', 820.074]"
9415,51.423806,-0.173692,"['Tooting Broadway', 486.021]"
9416,51.45581,-0.197286,"['Chesham', 828.509]"
9417,51.481811,-0.137722,"['Chesham', 820.074]"
9418,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9419,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9420,51.481784,-0.14605,"['Chesham', 1491.256]"
9421,51.466445,-0.181966,"['Chesham', 1692.952]"
9422,51.456005,-0.220616,"['East Putney', 798.932]"
9423,51.456692,-0.200304,"['East Putney', 623.122]"
9424,51.473733,-0.182237,"['Fulham Broadway', 1255.633]"
9425,51.480201,-0.148367,"['Sloane Square', 1221.578]"
9426,51.479465,-0.167464,"['Chesham', 1425.288]"
9427,51.48167,-0.127519,"['Vauxhall', 439.892]"
9428,51.478906,-0.129223,"['Vauxhall', 733.091]"
9429,51.420783,-0.162602,"['Tooting Broadway', 734.271]"
9430,51.440837,-0.196897,"['Wimbledon Park', 638.821]"
9431,51.453812,-0.19309,"['Southfields', 1184.227]"
9432,51.470416,-0.178045,"['Chesham', 2190.738]"
9433,51.463634,-0.186036,"['Chesham', 1429.388]"
9434,51.439103,-0.168375,"['Tooting Bec', 674.984]"
9435,51.481613,-0.130861,"['Vauxhall', 658.758]"
9436,51.463848,-0.186183,"['Chesham', 1401.371]"
9437,51.455257,-0.221694,"['East Putney', 904.129]"
9438,51.4514,-0.1647,"['Balham', 1214.528]"
9439,51.4537,-0.1801,"['Tooting Bec', 1882.581]"
9440,51.453937,-0.187774,"['Southfields', 1436.857]"
9441,51.453684,-0.18017,"['Tooting Bec', 1879.498]"
9442,51.465006,-0.22178,"['Upminster', 845.019]"
9443,51.465616,-0.171431,"['Clapham South', 1930.625]"
9444,51.476624,-0.151406,"['Chesham', 1576.462]"
9445,51.481675,-0.144907,"['Chesham', 1511.975]"
9446,51.461845,-0.198205,"['Chesham', 861.319]"
9447,51.464768,-0.222034,"['Upminster', 893.432]"
9448,51.479884,-0.143642,"['Pimlico', 1695.267]"
9449,51.47959,-0.141882,"['Pimlico', 1635.634]"
9450,51.463722,-0.186205,"['Chesham', 1383.246]"
9451,51.482826,-0.149095,"['Sloane Square', 928.991]"
9452,51.457755,-0.19279,"['East Putney', 1018.18]"
9453,51.467416,-0.179095,"['Chesham', 1932.339]"
9454,51.462238,-0.183241,"['Chesham', 1629.271]"
9455,51.467273,-0.218946,"['Putney Bridge', 618.901]"
9456,51.44581,-0.201968,"['Southfields', 282.118]"
9457,51.44581,-0.201968,"['Southfields', 282.118]"
9458,51.449501,-0.15929,"['Chesham', 714.732]"
9459,51.442341,-0.135634,"['Chesham', 1146.429]"
9460,51.480255,-0.14814,"['Sloane Square', 1194.172]"
9461,51.440533,-0.167814,"['Tooting Bec', 709.566]"
9462,51.468294,-0.142274,"['Clapham Common', 693.583]"
9463,51.472339,-0.177578,"['Chesham', 2277.534]"
9464,51.461852,-0.177332,"['Chesham', 1986.08]"
9465,51.424648,-0.13652,"['Chesham', 1778.178]"
9466,51.480541,-0.148751,"['Sloane Square', 1107.376]"
9467,51.481675,-0.144907,"['Chesham', 1511.975]"
9468,51.485734,-0.141121,"['Pimlico', 707.107]"
9469,51.447979,-0.220465,"['Upminster', 945.634]"
9470,51.456226,-0.197385,"['East Putney', 790.932]"
9471,51.456448,-0.197572,"['East Putney', 784.159]"
9472,51.47407,-0.164701,"['Sloane Square', 1828.367]"
9473,51.453433,-0.144012,"['Clapham South', 266.319]"
9474,51.466134,-0.171238,"['Clapham South', 2105.111]"
9475,51.446197,-0.132119,"['Chesham', 1078.398]"
9476,51.46452,-0.213309,"['Putney Bridge', 517.414]"
9477,51.464212,-0.183523,"['Chesham', 1546.228]"
9478,51.463771,-0.234705,"['East Putney', 1314.039]"
9479,51.465228,-0.170756,"['Clapham South', 1897.637]"
9480,51.482065,-0.135589,"['Chesham', 712.347]"
9481,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9482,51.453466,-0.178455,"['Tooting Bec', 1784.436]"
9483,51.480057,-0.148319,"['Sloane Square', 1214.725]"
9484,51.461389,-0.195325,"['Chesham', 1266.04]"
9485,51.474297,-0.158441,"['Chesham', 1796.157]"
9486,51.458577,-0.16215,"['Clapham South', 1071.258]"
9487,51.461281,-0.165378,"['Clapham South', 1289.933]"
9488,51.482178,-0.13539,"['Chesham', 703.603]"
9489,51.483229,-0.171065,"['South Kensington', 1267.704]"
9490,51.48217,-0.134422,"['Chesham', 670.296]"
9491,51.473606,-0.165381,"['Sloane Square', 1876.815]"
9492,51.471885,-0.166906,"['Sloane Square', 2058.913]"
9493,51.480083,-0.128207,"['Vauxhall', 571.197]"
9494,51.465167,-0.161717,"['Clapham South', 1379.932]"
9495,51.464298,-0.184609,"['Chesham', 1509.838]"
9496,51.431963,-0.259433,"['Upminster', 3943.662]"
9497,51.482031,-0.130636,"['Vauxhall', 624.319]"
9498,51.482031,-0.130636,"['Vauxhall', 624.319]"
9499,51.481542,-0.128236,"['Vauxhall', 728.039]"
9500,51.481555,-0.148298,"['Sloane Square', 1065.652]"
9501,51.482292,-0.135649,"['Chesham', 705.202]"
9502,51.469801,-0.175896,"['Fulham Broadway', 2409.337]"
9503,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9504,51.482231,-0.136979,"['Chesham', 786.009]"
9505,51.481562,-0.135012,"['Chesham', 816.503]"
9506,51.428137,-0.172137,"['Tooting Broadway', 302.875]"
9507,51.481675,-0.144907,"['Chesham', 1511.975]"
9508,51.475596,-0.175942,"['South Kensington', 1989.208]"
9509,51.453047,-0.173344,"['Tooting Bec', 1743.576]"
9510,51.455064,-0.15625,"['Clapham South', 608.427]"
9511,51.447477,-0.200982,"['Southfields', 417.561]"
9512,51.453049,-0.142946,"['Clapham South', 346.83]"
9513,51.45631,-0.197671,"['East Putney', 780.675]"
